Year,State,2013 Urbanization,2013 Urbanization Code,Deaths,Population,Age Adjusted Rate,aar_unreliable,urb_code
2013.0,Minnesota,Large Fringe Metro,2.0,134.0,1606527.0,8.4,0,"[2.0, 'Large Fringe Metro']"
2013.0,Minnesota,Medium Metro,3.0,28.0,235949.0,13.5,0,"[3.0, 'Medium Metro']"
2013.0,Minnesota,Small Metro,4.0,56.0,611932.0,9.1,0,"[4.0, 'Small Metro']"
2013.0,Minnesota,Micropolitan (non-metro),5.0,50.0,658024.0,8.4,0,"[5.0, 'Micropolitan (non-metro)']"
2013.0,Minnesota,NonCore (non-metro),6.0,45.0,580472.0,8.4,0,"[6.0, 'NonCore (non-metro)']"
2013.0,Mississippi,Large Fringe Metro,2.0,17.0,252259.0,7.0,1,"[2.0, 'Large Fringe Metro']"
2013.0,Mississippi,Medium Metro,3.0,128.0,959708.0,13.1,0,"[3.0, 'Medium Metro']"
2013.0,Mississippi,Small Metro,4.0,21.0,147760.0,15.1,0,"[4.0, 'Small Metro']"
2013.0,Mississippi,Micropolitan (non-metro),5.0,80.0,962340.0,8.7,0,"[5.0, 'Micropolitan (non-metro)']"
2013.0,Mississippi,NonCore (non-metro),6.0,70.0,668909.0,11.2,0,"[6.0, 'NonCore (non-metro)']"
2013.0,Missouri,Large Central Metro,1.0,215.0,998447.0,20.6,0,"[1.0, 'Large Central Metro']"
2013.0,Missouri,Large Fringe Metro,2.0,401.0,2311761.0,18.1,0,"[2.0, 'Large Fringe Metro']"
2013.0,Missouri,Medium Metro,3.0,82.0,471309.0,17.6,0,"[3.0, 'Medium Metro']"
2013.0,Missouri,Small Metro,4.0,92.0,706854.0,13.8,0,"[4.0, 'Small Metro']"
2013.0,Missouri,Micropolitan (non-metro),5.0,112.0,719177.0,17.1,0,"[5.0, 'Micropolitan (non-metro)']"
2013.0,Missouri,NonCore (non-metro),6.0,123.0,836160.0,16.0,0,"[6.0, 'NonCore (non-metro)']"
2013.0,Montana,Small Metro,4.0,63.0,359308.0,18.3,0,"[4.0, 'Small Metro']"
2013.0,Montana,Micropolitan (non-metro),5.0,35.0,298999.0,12.9,0,"[5.0, 'Micropolitan (non-metro)']"
2013.0,Montana,NonCore (non-metro),6.0,39.0,356095.0,12.0,0,"[6.0, 'NonCore (non-metro)']"
2013.0,Nebraska,Medium Metro,3.0,69.0,1088567.0,6.2,0,"[3.0, 'Medium Metro']"
2013.0,Nebraska,Micropolitan (non-metro),5.0,22.0,327963.0,7.0,0,"[5.0, 'Micropolitan (non-metro)']"
2013.0,Nebraska,NonCore (non-metro),6.0,25.0,341977.0,9.1,0,"[6.0, 'NonCore (non-metro)']"
2013.0,Nevada,Large Central Metro,1.0,441.0,2028421.0,20.8,0,"[1.0, 'Large Central Metro']"
2013.0,Nevada,Medium Metro,3.0,117.0,437731.0,25.2,0,"[3.0, 'Medium Metro']"
2013.0,Nevada,Small Metro,4.0,13.0,54057.0,22.7,1,"[4.0, 'Small Metro']"
2013.0,Nevada,Micropolitan (non-metro),5.0,34.0,236634.0,15.2,0,"[5.0, 'Micropolitan (non-metro)']"
2013.0,New Hampshire,Large Fringe Metro,2.0,64.0,423482.0,14.9,0,"[2.0, 'Large Fringe Metro']"
2013.0,New Hampshire,Medium Metro,3.0,69.0,403444.0,15.9,0,"[3.0, 'Medium Metro']"
2013.0,New Hampshire,Micropolitan (non-metro),5.0,64.0,448239.0,14.8,0,"[5.0, 'Micropolitan (non-metro)']"
2013.0,New Jersey,Large Central Metro,1.0,220.0,2003840.0,10.5,0,"[1.0, 'Large Central Metro']"
2013.0,New Jersey,Large Fringe Metro,2.0,887.0,5896645.0,15.5,0,"[2.0, 'Large Fringe Metro']"
2013.0,New Jersey,Medium Metro,3.0,129.0,754026.0,17.0,0,"[3.0, 'Medium Metro']"
2013.0,New Jersey,Small Metro,4.0,58.0,252873.0,23.3,0,"[4.0, 'Small Metro']"
2013.0,New Mexico,Medium Metro,3.0,203.0,903502.0,22.3,0,"[3.0, 'Medium Metro']"
2013.0,New Mexico,Small Metro,4.0,95.0,487769.0,20.5,0,"[4.0, 'Small Metro']"
2013.0,New Mexico,Micropolitan (non-metro),5.0,131.0,600466.0,23.2,0,"[5.0, 'Micropolitan (non-metro)']"
2013.0,New Mexico,NonCore (non-metro),6.0,29.0,95153.0,32.8,0,"[6.0, 'NonCore (non-metro)']"
2013.0,New York,Large Central Metro,1.0,1018.0,10108255.0,9.6,0,"[1.0, 'Large Central Metro']"
2013.0,New York,Large Fringe Metro,2.0,800.0,5466103.0,14.8,0,"[2.0, 'Large Fringe Metro']"
2013.0,New York,Medium Metro,3.0,228.0,1839482.0,12.3,0,"[3.0, 'Medium Metro']"
2013.0,New York,Small Metro,4.0,109.0,869458.0,13.0,0,"[4.0, 'Small Metro']"
2013.0,New York,Micropolitan (non-metro),5.0,93.0,1007414.0,9.1,0,"[5.0, 'Micropolitan (non-metro)']"
2013.0,New York,NonCore (non-metro),6.0,61.0,400320.0,17.6,0,"[6.0, 'NonCore (non-metro)']"
2013.0,North Carolina,Large Central Metro,1.0,137.0,1966621.0,6.6,0,"[1.0, 'Large Central Metro']"
2013.0,North Carolina,Large Fringe Metro,2.0,206.0,1267988.0,16.4,0,"[2.0, 'Large Fringe Metro']"
2013.0,North Carolina,Medium Metro,3.0,491.0,3487986.0,14.4,0,"[3.0, 'Medium Metro']"
2013.0,North Carolina,Small Metro,4.0,114.0,916894.0,13.3,0,"[4.0, 'Small Metro']"
2013.0,North Carolina,Micropolitan (non-metro),5.0,234.0,1567096.0,15.2,0,"[5.0, 'Micropolitan (non-metro)']"
2013.0,North Carolina,NonCore (non-metro),6.0,77.0,638847.0,12.6,0,"[6.0, 'NonCore (non-metro)']"
2013.0,North Dakota,Small Metro,4.0,10.0,356263.0,3.2,1,"[4.0, 'Small Metro']"
2013.0,Ohio,Large Central Metro,1.0,740.0,3283079.0,22.0,0,"[1.0, 'Large Central Metro']"
2013.0,Ohio,Large Fringe Metro,2.0,507.0,2391961.0,22.1,0,"[2.0, 'Large Fringe Metro']"
2013.0,Ohio,Medium Metro,3.0,602.0,3019330.0,21.2,0,"[3.0, 'Medium Metro']"
2013.0,Ohio,Small Metro,4.0,99.0,501739.0,20.7,0,"[4.0, 'Small Metro']"
2013.0,Ohio,Micropolitan (non-metro),5.0,331.0,1921528.0,18.1,0,"[5.0, 'Micropolitan (non-metro)']"
2013.0,Ohio,NonCore (non-metro),6.0,68.0,454595.0,16.7,0,"[6.0, 'NonCore (non-metro)']"
2013.0,Oklahoma,Large Central Metro,1.0,173.0,755921.0,23.0,0,"[1.0, 'Large Central Metro']"
2013.0,Oklahoma,Large Fringe Metro,2.0,100.0,565119.0,17.5,0,"[2.0, 'Large Fringe Metro']"
2013.0,Oklahoma,Medium Metro,3.0,215.0,1054138.0,20.1,0,"[3.0, 'Medium Metro']"
2013.0,Oklahoma,Small Metro,4.0,14.0,131240.0,10.8,1,"[4.0, 'Small Metro']"
2013.0,Oklahoma,Micropolitan (non-metro),5.0,168.0,803504.0,21.7,0,"[5.0, 'Micropolitan (non-metro)']"
2013.0,Oklahoma,NonCore (non-metro),6.0,120.0,543483.0,22.3,0,"[6.0, 'NonCore (non-metro)']"
2013.0,Oregon,Large Central Metro,1.0,132.0,766589.0,16.1,0,"[1.0, 'Large Central Metro']"
2013.0,Oregon,Large Fringe Metro,2.0,111.0,1093795.0,9.8,0,"[2.0, 'Large Fringe Metro']"
2013.0,Oregon,Medium Metro,3.0,70.0,754258.0,10.0,0,"[3.0, 'Medium Metro']"
2013.0,Oregon,Small Metro,4.0,76.0,661760.0,11.0,0,"[4.0, 'Small Metro']"
2013.0,Oregon,Micropolitan (non-metro),5.0,58.0,554165.0,10.5,0,"[5.0, 'Micropolitan (non-metro)']"
2013.0,Pennsylvania,Large Central Metro,1.0,671.0,2790500.0,23.7,0,"[1.0, 'Large Central Metro']"
2013.0,Pennsylvania,Large Fringe Metro,2.0,770.0,3695615.0,21.7,0,"[2.0, 'Large Fringe Metro']"
2013.0,Pennsylvania,Medium Metro,3.0,573.0,3619220.0,16.4,0,"[3.0, 'Medium Metro']"
2013.0,Pennsylvania,Small Metro,4.0,166.0,1182407.0,14.6,0,"[4.0, 'Small Metro']"
2013.0,Pennsylvania,Micropolitan (non-metro),5.0,175.0,1081237.0,17.0,0,"[5.0, 'Micropolitan (non-metro)']"
2013.0,Pennsylvania,NonCore (non-metro),6.0,71.0,414557.0,19.8,0,"[6.0, 'NonCore (non-metro)']"
2013.0,Rhode Island,Large Central Metro,1.0,145.0,629816.0,22.6,0,"[1.0, 'Large Central Metro']"
2013.0,Rhode Island,Large Fringe Metro,2.0,96.0,423040.0,22.6,0,"[2.0, 'Large Fringe Metro']"
2013.0,South Carolina,Large Fringe Metro,2.0,50.0,352401.0,13.9,0,"[2.0, 'Large Fringe Metro']"
2013.0,South Carolina,Medium Metro,3.0,441.0,3151542.0,14.0,0,"[3.0, 'Medium Metro']"
2013.0,South Carolina,Small Metro,4.0,61.0,511792.0,12.1,0,"[4.0, 'Small Metro']"
2013.0,South Carolina,Micropolitan (non-metro),5.0,40.0,442014.0,9.0,0,"[5.0, 'Micropolitan (non-metro)']"
2013.0,South Carolina,NonCore (non-metro),6.0,28.0,310749.0,8.3,0,"[6.0, 'NonCore (non-metro)']"
2013.0,South Dakota,Small Metro,4.0,25.0,399505.0,6.3,0,"[4.0, 'Small Metro']"
2013.0,South Dakota,Micropolitan (non-metro),5.0,10.0,228346.0,4.8,1,"[5.0, 'Micropolitan (non-metro)']"
2013.0,South Dakota,NonCore (non-metro),6.0,20.0,217419.0,11.1,0,"[6.0, 'NonCore (non-metro)']"
2013.0,Tennessee,Large Central Metro,1.0,268.0,1598502.0,15.9,0,"[1.0, 'Large Central Metro']"
2013.0,Tennessee,Large Fringe Metro,2.0,187.0,1200083.0,15.5,0,"[2.0, 'Large Fringe Metro']"
2013.0,Tennessee,Medium Metro,3.0,347.0,1641615.0,21.1,0,"[3.0, 'Medium Metro']"
2013.0,Tennessee,Small Metro,4.0,86.0,565141.0,16.3,0,"[4.0, 'Small Metro']"
2013.0,Tennessee,Micropolitan (non-metro),5.0,163.0,842162.0,19.6,0,"[5.0, 'Micropolitan (non-metro)']"
2013.0,Tennessee,NonCore (non-metro),6.0,136.0,648627.0,21.6,0,"[6.0, 'NonCore (non-metro)']"
2013.0,Texas,Large Central Metro,1.0,1221.0,12556114.0,9.6,0,"[1.0, 'Large Central Metro']"
2013.0,Texas,Large Fringe Metro,2.0,387.0,4766873.0,8.0,0,"[2.0, 'Large Fringe Metro']"
2013.0,Texas,Medium Metro,3.0,375.0,4428115.0,9.0,0,"[3.0, 'Medium Metro']"
2013.0,Texas,Small Metro,4.0,187.0,1727116.0,11.4,0,"[4.0, 'Small Metro']"
2013.0,Texas,Micropolitan (non-metro),5.0,151.0,1619671.0,10.1,0,"[5.0, 'Micropolitan (non-metro)']"
2013.0,Texas,NonCore (non-metro),6.0,125.0,1402785.0,9.4,0,"[6.0, 'NonCore (non-metro)']"
2013.0,Utah,Large Central Metro,1.0,262.0,1081155.0,24.4,0,"[1.0, 'Large Central Metro']"
2013.0,Utah,Large Fringe Metro,2.0,18.0,60750.0,32.7,1,"[2.0, 'Large Fringe Metro']"
2013.0,Utah,Medium Metro,3.0,187.0,1185221.0,17.8,0,"[3.0, 'Medium Metro']"
2013.0,Utah,Small Metro,4.0,54.0,264913.0,23.3,0,"[4.0, 'Small Metro']"
2013.0,Utah,Micropolitan (non-metro),5.0,37.0,168429.0,23.6,0,"[5.0, 'Micropolitan (non-metro)']"
2013.0,Utah,NonCore (non-metro),6.0,36.0,143217.0,28.0,0,"[6.0, 'NonCore (non-metro)']"
2013.0,Vermont,Small Metro,4.0,26.0,215177.0,11.7,0,"[4.0, 'Small Metro']"
2013.0,Vermont,Micropolitan (non-metro),5.0,43.0,247711.0,18.1,0,"[5.0, 'Micropolitan (non-metro)']"
2013.0,Vermont,NonCore (non-metro),6.0,24.0,164241.0,15.3,0,"[6.0, 'NonCore (non-metro)']"
2013.0,Virginia,Large Central Metro,1.0,152.0,1283691.0,11.4,0,"[1.0, 'Large Central Metro']"
2013.0,Virginia,Large Fringe Metro,2.0,381.0,4496806.0,8.5,0,"[2.0, 'Large Fringe Metro']"
2013.0,Virginia,Medium Metro,3.0,87.0,664362.0,14.2,0,"[3.0, 'Medium Metro']"
2013.0,Virginia,Small Metro,4.0,78.0,762496.0,10.4,0,"[4.0, 'Small Metro']"
2013.0,Virginia,Micropolitan (non-metro),5.0,63.0,275831.0,24.1,0,"[5.0, 'Micropolitan (non-metro)']"
2013.0,Virginia,NonCore (non-metro),6.0,93.0,784689.0,12.9,0,"[6.0, 'NonCore (non-metro)']"
2013.0,Washington,Large Central Metro,1.0,282.0,2047618.0,12.6,0,"[1.0, 'Large Central Metro']"
2013.0,Washington,Large Fringe Metro,2.0,316.0,2019442.0,15.1,0,"[2.0, 'Large Fringe Metro']"
2013.0,Washington,Medium Metro,3.0,159.0,1322815.0,11.7,0,"[3.0, 'Medium Metro']"
2013.0,Washington,Small Metro,4.0,114.0,873472.0,13.9,0,"[4.0, 'Small Metro']"
2013.0,Washington,Micropolitan (non-metro),5.0,80.0,557335.0,15.4,0,"[5.0, 'Micropolitan (non-metro)']"
2013.0,Washington,NonCore (non-metro),6.0,18.0,152599.0,10.0,1,"[6.0, 'NonCore (non-metro)']"
2013.0,West Virginia,Large Fringe Metro,2.0,16.0,54958.0,28.7,1,"[2.0, 'Large Fringe Metro']"
2013.0,West Virginia,Medium Metro,3.0,129.0,325363.0,41.3,0,"[3.0, 'Medium Metro']"
2013.0,West Virginia,Small Metro,4.0,225.0,758230.0,31.3,0,"[4.0, 'Small Metro']"
2013.0,West Virginia,Micropolitan (non-metro),5.0,86.0,305577.0,28.2,0,"[5.0, 'Micropolitan (non-metro)']"
2013.0,West Virginia,NonCore (non-metro),6.0,114.0,408857.0,30.3,0,"[6.0, 'NonCore (non-metro)']"
2013.0,Wisconsin,Large Central Metro,1.0,234.0,957286.0,24.6,0,"[1.0, 'Large Central Metro']"
2013.0,Wisconsin,Large Fringe Metro,2.0,139.0,908234.0,15.4,0,"[2.0, 'Large Fringe Metro']"
2013.0,Wisconsin,Medium Metro,3.0,147.0,984085.0,14.5,0,"[3.0, 'Medium Metro']"
2013.0,Wisconsin,Small Metro,4.0,162.0,1389004.0,12.0,0,"[4.0, 'Small Metro']"
2013.0,Wisconsin,Micropolitan (non-metro),5.0,104.0,779723.0,13.8,0,"[5.0, 'Micropolitan (non-metro)']"
2013.0,Wisconsin,NonCore (non-metro),6.0,70.0,725321.0,10.7,0,"[6.0, 'NonCore (non-metro)']"
2013.0,Wyoming,Small Metro,4.0,32.0,177162.0,18.8,0,"[4.0, 'Small Metro']"
2013.0,Wyoming,Micropolitan (non-metro),5.0,45.0,245117.0,18.7,0,"[5.0, 'Micropolitan (non-metro)']"
2013.0,Wyoming,NonCore (non-metro),6.0,21.0,160852.0,13.3,0,"[6.0, 'NonCore (non-metro)']"
2014.0,Alabama,Large Central Metro,1.0,175.0,660368.0,26.5,0,"[1.0, 'Large Central Metro']"
2014.0,Alabama,Large Fringe Metro,2.0,118.0,482455.0,24.1,0,"[2.0, 'Large Fringe Metro']"
2014.0,Alabama,Medium Metro,3.0,125.0,1288618.0,9.7,0,"[3.0, 'Medium Metro']"
2014.0,Alabama,Small Metro,4.0,162.0,1260191.0,13.4,0,"[4.0, 'Small Metro']"
2014.0,Alabama,Micropolitan (non-metro),5.0,79.0,529409.0,15.1,0,"[5.0, 'Micropolitan (non-metro)']"
2014.0,Alabama,NonCore (non-metro),6.0,64.0,625370.0,10.8,0,"[6.0, 'NonCore (non-metro)']"
2014.0,Alaska,Medium Metro,3.0,77.0,398642.0,19.2,0,"[3.0, 'Medium Metro']"
2014.0,Alaska,Small Metro,4.0,17.0,99371.0,17.0,1,"[4.0, 'Small Metro']"
2014.0,Alaska,NonCore (non-metro),6.0,22.0,192627.0,12.1,0,"[6.0, 'NonCore (non-metro)']"
2014.0,Arizona,Large Central Metro,1.0,695.0,4090022.0,16.9,0,"[1.0, 'Large Central Metro']"
2014.0,Arizona,Large Fringe Metro,2.0,33.0,396521.0,8.7,0,"[2.0, 'Large Fringe Metro']"
2014.0,Arizona,Medium Metro,3.0,223.0,1004244.0,23.4,0,"[3.0, 'Medium Metro']"
2014.0,Arizona,Small Metro,4.0,192.0,890624.0,22.1,0,"[4.0, 'Small Metro']"
2014.0,Arizona,Micropolitan (non-metro),5.0,54.0,245877.0,24.7,0,"[5.0, 'Micropolitan (non-metro)']"
2014.0,Arizona,NonCore (non-metro),6.0,14.0,101495.0,15.0,1,"[6.0, 'NonCore (non-metro)']"
2014.0,Arkansas,Medium Metro,3.0,184.0,1396892.0,13.4,0,"[3.0, 'Medium Metro']"
2014.0,Arkansas,Small Metro,4.0,50.0,374857.0,15.3,0,"[4.0, 'Small Metro']"
2014.0,Arkansas,Micropolitan (non-metro),5.0,68.0,571746.0,12.2,0,"[5.0, 'Micropolitan (non-metro)']"
2014.0,Arkansas,NonCore (non-metro),6.0,52.0,573782.0,9.7,0,"[6.0, 'NonCore (non-metro)']"
2014.0,California,Large Central Metro,1.0,2566.0,24691327.0,9.8,0,"[1.0, 'Large Central Metro']"
2014.0,California,Large Fringe Metro,2.0,449.0,5062692.0,8.4,0,"[2.0, 'Large Fringe Metro']"
2014.0,California,Medium Metro,3.0,1058.0,7009207.0,15.1,0,"[3.0, 'Medium Metro']"
2014.0,California,Small Metro,4.0,214.0,1198820.0,17.3,0,"[4.0, 'Small Metro']"
2014.0,California,Micropolitan (non-metro),5.0,168.0,561192.0,28.0,0,"[5.0, 'Micropolitan (non-metro)']"
2014.0,California,NonCore (non-metro),6.0,66.0,269053.0,22.7,0,"[6.0, 'NonCore (non-metro)']"
2014.0,Colorado,Large Central Metro,1.0,134.0,663963.0,19.5,0,"[1.0, 'Large Central Metro']"
2014.0,Colorado,Large Fringe Metro,2.0,322.0,2091893.0,15.0,0,"[2.0, 'Large Fringe Metro']"
2014.0,Colorado,Medium Metro,3.0,285.0,1601152.0,17.6,0,"[3.0, 'Medium Metro']"
2014.0,Colorado,Small Metro,4.0,65.0,309649.0,21.7,0,"[4.0, 'Small Metro']"
2014.0,Colorado,Micropolitan (non-metro),5.0,34.0,385631.0,8.8,0,"[5.0, 'Micropolitan (non-metro)']"
2014.0,Colorado,NonCore (non-metro),6.0,59.0,303300.0,19.7,0,"[6.0, 'NonCore (non-metro)']"
2014.0,Connecticut,Large Central Metro,1.0,160.0,896871.0,18.4,0,"[1.0, 'Large Central Metro']"
2014.0,Connecticut,Large Fringe Metro,2.0,63.0,316354.0,21.9,0,"[2.0, 'Large Fringe Metro']"
2014.0,Connecticut,Medium Metro,3.0,345.0,2196627.0,15.7,0,"[3.0, 'Medium Metro']"
2014.0,Connecticut,Micropolitan (non-metro),5.0,55.0,184910.0,31.7,0,"[5.0, 'Micropolitan (non-metro)']"
2014.0,Delaware,Large Fringe Metro,2.0,111.0,553347.0,20.0,0,"[2.0, 'Large Fringe Metro']"
2014.0,Delaware,Medium Metro,3.0,38.0,210848.0,19.7,0,"[3.0, 'Medium Metro']"
2014.0,Delaware,Small Metro,4.0,40.0,171773.0,25.5,0,"[4.0, 'Small Metro']"
2014.0,District of Columbia,Large Central Metro,1.0,96.0,659836.0,14.2,0,"[1.0, 'Large Central Metro']"
2014.0,Florida,Large Central Metro,1.0,818.0,7081220.0,11.0,0,"[1.0, 'Large Central Metro']"
2014.0,Florida,Large Fringe Metro,2.0,788.0,5521426.0,14.2,0,"[2.0, 'Large Fringe Metro']"
2014.0,Florida,Medium Metro,3.0,797.0,5483501.0,15.6,0,"[3.0, 'Medium Metro']"
2014.0,Florida,Small Metro,4.0,147.0,1116374.0,14.2,0,"[4.0, 'Small Metro']"
2014.0,Florida,Micropolitan (non-metro),5.0,52.0,357009.0,13.6,0,"[5.0, 'Micropolitan (non-metro)']"
2014.0,Florida,NonCore (non-metro),6.0,32.0,346039.0,8.9,0,"[6.0, 'NonCore (non-metro)']"
2014.0,Georgia,Large Central Metro,1.0,140.0,996463.0,13.5,0,"[1.0, 'Large Central Metro']"
2014.0,Georgia,Large Fringe Metro,2.0,576.0,4618901.0,12.3,0,"[2.0, 'Large Fringe Metro']"
2014.0,Georgia,Medium Metro,3.0,130.0,1169554.0,11.2,0,"[3.0, 'Medium Metro']"
2014.0,Georgia,Small Metro,4.0,154.0,1542234.0,10.5,0,"[4.0, 'Small Metro']"
2014.0,Georgia,Micropolitan (non-metro),5.0,122.0,983758.0,12.7,0,"[5.0, 'Micropolitan (non-metro)']"
2014.0,Georgia,NonCore (non-metro),6.0,84.0,786222.0,11.5,0,"[6.0, 'NonCore (non-metro)']"
2014.0,Hawaii,Medium Metro,3.0,103.0,992082.0,10.3,0,"[3.0, 'Medium Metro']"
2014.0,Hawaii,Small Metro,4.0,25.0,163487.0,13.7,0,"[4.0, 'Small Metro']"
2014.0,Hawaii,Micropolitan (non-metro),5.0,29.0,264688.0,11.1,0,"[5.0, 'Micropolitan (non-metro)']"
2014.0,Idaho,Medium Metro,3.0,104.0,664707.0,16.1,0,"[3.0, 'Medium Metro']"
2014.0,Idaho,Small Metro,4.0,67.0,421768.0,17.1,0,"[4.0, 'Small Metro']"
2014.0,Idaho,Micropolitan (non-metro),5.0,31.0,411175.0,8.0,0,"[5.0, 'Micropolitan (non-metro)']"
2014.0,Idaho,NonCore (non-metro),6.0,10.0,137156.0,8.9,1,"[6.0, 'NonCore (non-metro)']"
2014.0,Illinois,Large Central Metro,1.0,622.0,5248704.0,11.5,0,"[1.0, 'Large Central Metro']"
2014.0,Illinois,Large Fringe Metro,2.0,520.0,4129634.0,12.8,0,"[2.0, 'Large Fringe Metro']"
2014.0,Illinois,Medium Metro,3.0,174.0,934709.0,19.3,0,"[3.0, 'Medium Metro']"
2014.0,Illinois,Small Metro,4.0,176.0,1073044.0,16.4,0,"[4.0, 'Small Metro']"
2014.0,Illinois,Micropolitan (non-metro),5.0,124.0,884674.0,15.3,0,"[5.0, 'Micropolitan (non-metro)']"
2014.0,Illinois,NonCore (non-metro),6.0,89.0,611424.0,15.4,0,"[6.0, 'NonCore (non-metro)']"
2014.0,Indiana,Large Central Metro,1.0,245.0,934531.0,26.1,0,"[1.0, 'Large Central Metro']"
2014.0,Indiana,Large Fringe Metro,2.0,357.0,2086758.0,17.4,0,"[2.0, 'Large Fringe Metro']"
2014.0,Indiana,Medium Metro,3.0,138.0,963324.0,14.8,0,"[3.0, 'Medium Metro']"
2014.0,Indiana,Small Metro,4.0,197.0,1141805.0,18.4,0,"[4.0, 'Small Metro']"
2014.0,Indiana,Micropolitan (non-metro),5.0,163.0,1009407.0,16.5,0,"[5.0, 'Micropolitan (non-metro)']"
2014.0,Indiana,NonCore (non-metro),6.0,72.0,462055.0,17.3,0,"[6.0, 'NonCore (non-metro)']"
2014.0,Iowa,Medium Metro,3.0,120.0,1169865.0,10.0,0,"[3.0, 'Medium Metro']"
2014.0,Iowa,Small Metro,4.0,59.0,653984.0,9.8,0,"[4.0, 'Small Metro']"
2014.0,Iowa,Micropolitan (non-metro),5.0,43.0,496291.0,9.5,0,"[5.0, 'Micropolitan (non-metro)']"
2014.0,Iowa,NonCore (non-metro),6.0,42.0,789341.0,6.0,0,"[6.0, 'NonCore (non-metro)']"
2014.0,Kansas,Large Fringe Metro,2.0,96.0,857131.0,11.1,0,"[2.0, 'Large Fringe Metro']"
2014.0,Kansas,Medium Metro,3.0,103.0,641480.0,16.6,0,"[3.0, 'Medium Metro']"
2014.0,Kansas,Small Metro,4.0,43.0,455631.0,10.4,0,"[4.0, 'Small Metro']"
2014.0,Kansas,Micropolitan (non-metro),5.0,54.0,552376.0,10.2,0,"[5.0, 'Micropolitan (non-metro)']"
2014.0,Kansas,NonCore (non-metro),6.0,36.0,395889.0,9.9,0,"[6.0, 'NonCore (non-metro)']"
2014.0,Kentucky,Large Central Metro,1.0,185.0,760621.0,24.4,0,"[1.0, 'Large Central Metro']"
2014.0,Kentucky,Large Fringe Metro,2.0,222.0,667442.0,33.2,0,"[2.0, 'Large Fringe Metro']"
2014.0,Kentucky,Medium Metro,3.0,151.0,714521.0,21.2,0,"[3.0, 'Medium Metro']"
2014.0,Kentucky,Small Metro,4.0,58.0,434349.0,13.4,0,"[4.0, 'Small Metro']"
2014.0,Kentucky,Micropolitan (non-metro),5.0,169.0,845966.0,20.6,0,"[5.0, 'Micropolitan (non-metro)']"
2014.0,Kentucky,NonCore (non-metro),6.0,292.0,989718.0,30.0,0,"[6.0, 'NonCore (non-metro)']"
2014.0,Louisiana,Large Central Metro,1.0,110.0,384360.0,27.8,0,"[1.0, 'Large Central Metro']"
2014.0,Louisiana,Large Fringe Metro,2.0,210.0,867602.0,23.6,0,"[2.0, 'Large Fringe Metro']"
2014.0,Louisiana,Medium Metro,3.0,222.0,1755668.0,12.7,0,"[3.0, 'Medium Metro']"
2014.0,Louisiana,Small Metro,4.0,149.0,875366.0,17.7,0,"[4.0, 'Small Metro']"
2014.0,Louisiana,Micropolitan (non-metro),5.0,48.0,405563.0,12.6,0,"[5.0, 'Micropolitan (non-metro)']"
2014.0,Louisiana,NonCore (non-metro),6.0,38.0,360431.0,11.1,0,"[6.0, 'NonCore (non-metro)']"
2014.0,Maine,Medium Metro,3.0,90.0,523546.0,17.3,0,"[3.0, 'Medium Metro']"
2014.0,Maine,Small Metro,4.0,44.0,260943.0,17.3,0,"[4.0, 'Small Metro']"
2014.0,Maine,Micropolitan (non-metro),5.0,20.0,121026.0,15.8,0,"[5.0, 'Micropolitan (non-metro)']"
2014.0,Maine,NonCore (non-metro),6.0,62.0,424741.0,16.0,0,"[6.0, 'NonCore (non-metro)']"
2014.0,Maryland,Large Central Metro,1.0,263.0,623711.0,41.0,0,"[1.0, 'Large Central Metro']"
2014.0,Maryland,Large Fringe Metro,2.0,685.0,4687834.0,14.4,0,"[2.0, 'Large Fringe Metro']"
2014.0,Maryland,Medium Metro,3.0,75.0,328386.0,23.8,0,"[3.0, 'Medium Metro']"
2014.0,Maryland,Small Metro,4.0,23.0,183358.0,12.7,0,"[4.0, 'Small Metro']"
2014.0,Maryland,NonCore (non-metro),6.0,18.0,81970.0,24.9,1,"[6.0, 'NonCore (non-metro)']"
2014.0,Massachusetts,Large Central Metro,1.0,131.0,769809.0,16.7,0,"[1.0, 'Large Central Metro']"
2014.0,Massachusetts,Large Fringe Metro,2.0,836.0,4097373.0,20.6,0,"[2.0, 'Large Fringe Metro']"
2014.0,Massachusetts,Medium Metro,3.0,222.0,1445644.0,15.5,0,"[3.0, 'Medium Metro']"
2014.0,Massachusetts,Small Metro,4.0,83.0,343230.0,29.6,0,"[4.0, 'Small Metro']"
2014.0,Massachusetts,Micropolitan (non-metro),5.0,16.0,88247.0,20.5,1,"[5.0, 'Micropolitan (non-metro)']"
2014.0,Michigan,Large Central Metro,1.0,517.0,2396233.0,21.7,0,"[1.0, 'Large Central Metro']"
2014.0,Michigan,Large Fringe Metro,2.0,526.0,2934209.0,17.8,0,"[2.0, 'Large Fringe Metro']"
2014.0,Michigan,Medium Metro,3.0,253.0,1626145.0,15.6,0,"[3.0, 'Medium Metro']"
2014.0,Michigan,Small Metro,4.0,230.0,1156866.0,20.4,0,"[4.0, 'Small Metro']"
2014.0,Michigan,Micropolitan (non-metro),5.0,151.0,1136093.0,14.3,0,"[5.0, 'Micropolitan (non-metro)']"
2014.0,Michigan,NonCore (non-metro),6.0,85.0,666760.0,14.1,0,"[6.0, 'NonCore (non-metro)']"
2014.0,Minnesota,Large Central Metro,1.0,192.0,1745731.0,10.9,0,"[1.0, 'Large Central Metro']"
